datetime,close,high,low,open,volume
2025-12-18 02:25:00+00:00,86408.21875,86408.21875,86303.0625,86369.6953125,219742208
2025-12-18 02:30:00+00:00,86443.3984375,86443.3984375,86396.4296875,86396.4296875,0
2025-12-18 02:35:00+00:00,86544.3984375,86598.6640625,86517.625,86517.625,0
2025-12-18 02:40:00+00:00,86605.5625,86605.5625,86556.921875,86556.921875,861233152
2025-12-18 02:45:00+00:00,86648.765625,86710.3515625,86648.765625,86666.609375,127111168
2025-12-18 02:50:00+00:00,86661.2421875,86661.2421875,86642.9765625,86644.28125,123158528
2025-12-18 02:55:00+00:00,86641.4375,86704.21875,86617.8203125,86704.21875,0
2025-12-18 03:00:00+00:00,86567.6015625,86578.734375,86524.75,86550.265625,340717568
2025-12-18 03:05:00+00:00,86591.875,86591.875,86542.7578125,86588.03125,0
2025-12-18 03:10:00+00:00,86593.515625,86636.34375,86586.1640625,86586.1640625,234475520
2025-12-18 03:15:00+00:00,86400.921875,86593.515625,86400.921875,86593.515625,0
2025-12-18 03:20:00+00:00,86463.875,86474.2421875,86463.875,86474.2421875,104325120
2025-12-18 03:25:00+00:00,86358.2265625,86413.03125,86334.328125,86413.03125,0
2025-12-18 03:30:00+00:00,86318.421875,86328.53125,86254.765625,86328.53125,1723695104
2025-12-18 03:35:00+00:00,86405.609375,86405.609375,86332.953125,86332.953125,0
2025-12-18 03:40:00+00:00,86494.3359375,86513.421875,86463.6953125,86463.6953125,94203904
2025-12-18 03:45:00+00:00,86503.1171875,86503.1171875,86479.796875,86479.796875,0
2025-12-18 03:50:00+00:00,86538.5859375,86609.9921875,86538.5859375,86545.21875,357724160
2025-12-18 03:55:00+00:00,86554.53125,86571.796875,86554.53125,86571.796875,0
2025-12-18 04:00:00+00:00,86733.3046875,86733.3046875,86583.875,86583.875,163307520
2025-12-18 04:05:00+00:00,86748.3203125,86773.359375,86748.3203125,86770.5546875,0
2025-12-18 04:10:00+00:00,86691.4921875,86691.4921875,86665.65625,86665.65625,0
2025-12-18 04:15:00+00:00,86707.28125,86707.28125,86694.4453125,86703.7109375,1182060544
2025-12-18 04:20:00+00:00,86819.5546875,86819.5546875,86729.3828125,86729.3828125,115523584
2025-12-18 04:25:00+00:00,86810.0390625,86848.9375,86810.0390625,86842.671875,0
2025-12-18 04:30:00+00:00,86827.296875,86857.8359375,86827.296875,86827.3046875,126255104
2025-12-18 04:35:00+00:00,86818.4765625,86830.640625,86809.9453125,86830.640625,0
2025-12-18 04:40:00+00:00,86829.359375,86829.359375,86799.859375,86799.859375,0
2025-12-18 04:45:00+00:00,86804.5390625,86814.078125,86798.765625,86814.078125,65331200
2025-12-18 04:50:00+00:00,86762.625,86764.4296875,86761.421875,86764.4296875,0
2025-12-18 04:55:00+00:00,86733.515625,86786.6015625,86733.515625,86763.3203125,250089472
2025-12-18 05:00:00+00:00,86712.25,86727.9765625,86708.2890625,86727.9765625,0
2025-12-18 05:05:00+00:00,86673.9296875,86700.515625,86653.984375,86700.515625,316628992
2025-12-18 05:10:00+00:00,86612.578125,86650.8828125,86612.578125,86646.7890625,0
2025-12-18 05:15:00+00:00,86602.765625,86602.765625,86578.234375,86588.6796875,0
2025-12-18 05:20:00+00:00,86569.1953125,86580.3828125,86569.1953125,86580.3828125,0
2025-12-18 05:25:00+00:00,86530.5234375,86542.96875,86517.609375,86535.6015625,139845632
2025-12-18 05:30:00+00:00,86513.5390625,86528.8046875,86485.4453125,86528.8046875,0
2025-12-18 05:35:00+00:00,86549.828125,86549.828125,86495.65625,86495.65625,0
2025-12-18 05:40:00+00:00,86651.1796875,86694.8671875,86562.4375,86562.4375,0
2025-12-18 05:45:00+00:00,86557.015625,86644.4375,86525.265625,86644.4375,307630080
2025-12-18 05:50:00+00:00,86441.21875,86471.5859375,86441.21875,86471.5859375,0
2025-12-18 05:55:00+00:00,86394.859375,86397.9921875,86360.46875,86397.9921875,177803264
2025-12-18 06:00:00+00:00,86408.65625,86430.0,86392.3515625,86397.921875,0
2025-12-18 06:05:00+00:00,86472.9296875,86472.9296875,86451.1484375,86451.1484375,0
2025-12-18 06:10:00+00:00,86506.953125,86506.953125,86498.65625,86498.65625,0
2025-12-18 06:15:00+00:00,86477.265625,86550.3828125,86477.265625,86514.7890625,0
2025-12-18 06:20:00+00:00,86407.6015625,86465.90625,86407.6015625,86436.6640625,5038080
2025-12-18 06:25:00+00:00,86455.0,86455.0,86431.1171875,86433.0,184868864
2025-12-18 06:30:00+00:00,86467.5,86479.625,86440.1953125,86440.1953125,0
2025-12-18 06:35:00+00:00,86412.234375,86457.8671875,86403.2734375,86403.2734375,7835648
2025-12-18 06:40:00+00:00,86467.5390625,86467.5390625,86413.921875,86420.875,0
2025-12-18 06:45:00+00:00,86414.7109375,86451.8203125,86414.7109375,86451.8203125,0
2025-12-18 06:50:00+00:00,86480.6953125,86503.2578125,86480.6953125,86503.2578125,250159104
2025-12-18 06:55:00+00:00,86592.9375,86592.9375,86487.1953125,86487.1953125,0
2025-12-18 07:00:00+00:00,86666.6875,86685.1328125,86636.453125,86636.453125,0
2025-12-18 07:05:00+00:00,86590.421875,86616.3671875,86590.421875,86616.3671875,199020544
2025-12-18 07:10:00+00:00,86767.8359375,86794.609375,86614.234375,86614.234375,2035712
2025-12-18 07:15:00+00:00,86810.921875,86820.03125,86785.40625,86790.375,40693760
2025-12-18 07:20:00+00:00,86800.578125,86808.9453125,86794.1484375,86794.1484375,0
2025-12-18 07:25:00+00:00,86791.0859375,86808.9296875,86783.890625,86808.9296875,217112576
2025-12-18 07:30:00+00:00,86797.234375,86823.0234375,86797.234375,86803.1171875,212848640
2025-12-18 07:35:00+00:00,86766.3515625,86785.7578125,86766.3515625,86785.7578125,0
2025-12-18 07:40:00+00:00,86700.046875,86702.796875,86682.328125,86682.328125,0
2025-12-18 07:45:00+00:00,86768.0078125,86768.0078125,86695.8359375,86710.25,175542272
2025-12-18 07:50:00+00:00,86722.1171875,86748.546875,86722.1171875,86748.546875,0
2025-12-18 07:55:00+00:00,86772.3515625,86772.3515625,86707.1796875,86707.1796875,17444864
2025-12-18 08:00:00+00:00,86843.46875,86843.46875,86796.6328125,86796.6328125,441589760
2025-12-18 08:05:00+00:00,86700.859375,86778.8515625,86700.859375,86744.3671875,25997312
2025-12-18 08:10:00+00:00,86696.15625,86702.296875,86674.5703125,86702.296875,0
2025-12-18 08:15:00+00:00,86783.4921875,86791.546875,86745.03125,86745.03125,0
2025-12-18 08:20:00+00:00,86812.25,86812.25,86792.2578125,86795.8515625,0
2025-12-18 08:25:00+00:00,86886.296875,86951.2578125,86886.296875,86928.203125,0
2025-12-18 08:30:00+00:00,86936.7421875,87007.671875,86936.7421875,86963.609375,930496512
2025-12-18 08:35:00+00:00,86945.6015625,86994.859375,86945.6015625,86983.5625,366112768
2025-12-18 08:40:00+00:00,87017.7734375,87017.7734375,86957.5,86957.5,0
2025-12-18 08:45:00+00:00,87036.234375,87036.234375,86956.78125,86988.1953125,307249152
2025-12-18 08:50:00+00:00,86989.65625,87000.125,86989.65625,86999.6484375,0
2025-12-18 08:55:00+00:00,86946.1015625,86950.75,86936.21875,86950.75,121851904
2025-12-18 09:00:00+00:00,86851.5625,86942.5546875,86851.5625,86942.5546875,0
2025-12-18 09:05:00+00:00,86829.6640625,86904.0859375,86829.6640625,86886.40625,33898496
2025-12-18 09:10:00+00:00,86845.3515625,86845.3515625,86844.5,86844.5,0
2025-12-18 09:15:00+00:00,86857.3671875,86857.3671875,86775.515625,86775.515625,57831424
2025-12-18 09:20:00+00:00,86887.9921875,86887.9921875,86841.859375,86841.859375,62377984
2025-12-18 09:25:00+00:00,86962.390625,86989.7890625,86962.390625,86989.7890625,0
2025-12-18 09:30:00+00:00,87166.46875,87166.46875,86980.1640625,86980.1640625,184778752
2025-12-18 09:35:00+00:00,87151.6484375,87187.28125,87151.6484375,87183.6640625,0
2025-12-18 09:40:00+00:00,87220.2578125,87220.2578125,87138.2109375,87138.2109375,0
2025-12-18 09:45:00+00:00,87279.5625,87327.046875,87279.5625,87327.046875,208576512
2025-12-18 09:50:00+00:00,87295.546875,87316.125,87277.6171875,87277.6171875,0
2025-12-18 09:55:00+00:00,87257.828125,87287.0625,87257.828125,87270.6796875,438312960
2025-12-18 10:00:00+00:00,87230.4765625,87247.1171875,87222.6171875,87242.3359375,0
2025-12-18 10:05:00+00:00,87308.5234375,87367.78125,87286.53125,87286.53125,0
2025-12-18 10:10:00+00:00,87327.90625,87334.6796875,87327.90625,87334.6796875,166383616
2025-12-18 10:15:00+00:00,87250.6328125,87300.171875,87250.6328125,87300.171875,114323456
2025-12-18 10:20:00+00:00,87304.0390625,87316.6796875,87294.8359375,87294.8359375,4136960
2025-12-18 10:25:00+00:00,87352.0234375,87352.0234375,87328.0078125,87328.0078125,0
2025-12-18 10:30:00+00:00,87389.9140625,87389.9140625,87343.0859375,87343.0859375,158224384
2025-12-18 10:35:00+00:00,87316.5234375,87347.21875,87316.5234375,87347.21875,0
2025-12-18 10:40:00+00:00,87265.5703125,87311.046875,87265.5703125,87311.046875,56033280
2025-12-18 10:45:00+00:00,87234.484375,87298.84375,87234.484375,87285.9609375,42110976
2025-12-18 10:50:00+00:00,87236.5,87237.7890625,87218.3125,87218.3125,0
2025-12-18 10:55:00+00:00,87255.8359375,87255.8359375,87237.40625,87237.40625,0
2025-12-18 11:00:00+00:00,87190.7421875,87291.1953125,87190.7421875,87281.8828125,210870272
2025-12-18 11:05:00+00:00,87136.1328125,87174.1953125,87128.1171875,87174.1953125,207294464
2025-12-18 11:10:00+00:00,87147.5390625,87196.0390625,87147.5390625,87196.0390625,0
2025-12-18 11:15:00+00:00,87101.78125,87101.78125,87094.609375,87101.453125,0
2025-12-18 11:20:00+00:00,87107.1328125,87107.1328125,87091.6328125,87091.6328125,0
2025-12-18 11:25:00+00:00,87119.296875,87119.296875,87071.96875,87094.4921875,5083136
2025-12-18 11:30:00+00:00,87170.5703125,87205.0,87132.09375,87132.09375,13967360
2025-12-18 11:35:00+00:00,87138.1875,87140.1484375,87117.2890625,87140.1484375,167936
2025-12-18 11:40:00+00:00,87119.0390625,87119.0390625,87105.515625,87114.328125,0
2025-12-18 11:45:00+00:00,87153.0234375,87153.0234375,87105.2265625,87105.2265625,395616256
2025-12-18 11:50:00+00:00,87141.0234375,87169.8515625,87141.0234375,87169.8515625,0
2025-12-18 11:55:00+00:00,87220.5234375,87222.453125,87204.7265625,87204.7265625,0
2025-12-18 12:00:00+00:00,87246.4921875,87271.328125,87246.4921875,87271.328125,0
2025-12-18 12:05:00+00:00,87268.5234375,87285.2265625,87242.0703125,87266.6484375,0
2025-12-18 12:10:00+00:00,87126.0390625,87245.390625,87126.0390625,87245.390625,74256384
2025-12-18 12:15:00+00:00,87153.3046875,87153.3046875,87119.796875,87119.796875,0
2025-12-18 12:20:00+00:00,87177.1171875,87177.1171875,87168.609375,87168.609375,177598464
2025-12-18 12:25:00+00:00,87103.390625,87157.8828125,87103.390625,87157.8828125,0
2025-12-18 12:30:00+00:00,87325.0703125,87325.0703125,87135.0,87135.0,0
2025-12-18 12:35:00+00:00,87324.109375,87351.9609375,87296.109375,87296.109375,0
2025-12-18 12:40:00+00:00,87337.8984375,87355.9375,87337.8984375,87349.7109375,224747520
2025-12-18 12:45:00+00:00,87248.1484375,87352.75,87248.1484375,87340.9453125,0
2025-12-18 12:50:00+00:00,87130.8359375,87190.8984375,87130.8359375,87190.8984375,0
2025-12-18 12:55:00+00:00,87181.09375,87181.578125,87131.65625,87131.65625,65536
2025-12-18 13:00:00+00:00,87592.9375,87592.9375,87313.1640625,87313.1640625,235139072
2025-12-18 13:05:00+00:00,87664.078125,87664.078125,87580.8828125,87628.0859375,0
2025-12-18 13:10:00+00:00,87863.859375,87863.859375,87619.4921875,87723.578125,155590656
2025-12-18 13:15:00+00:00,87662.7578125,87846.984375,87662.7578125,87846.984375,32555008
2025-12-18 13:20:00+00:00,87619.0234375,87664.40625,87600.046875,87664.40625,173793280
2025-12-18 13:25:00+00:00,87595.5234375,87627.5234375,87587.7578125,87627.5234375,28393472
2025-12-18 13:30:00+00:00,87980.953125,88171.2265625,87600.5078125,87600.5078125,641335296
2025-12-18 13:35:00+00:00,88158.1796875,88269.484375,88108.578125,88108.578125,495288320
2025-12-18 13:40:00+00:00,88695.46875,88695.46875,88251.3984375,88251.3984375,202493952
2025-12-18 13:45:00+00:00,88982.109375,88982.109375,88711.4140625,88711.4140625,0
2025-12-18 13:50:00+00:00,88974.203125,89106.109375,88974.203125,88976.734375,1637056512
2025-12-18 13:55:00+00:00,88797.2890625,88840.6796875,88794.0078125,88840.6796875,391643136
2025-12-18 14:00:00+00:00,89029.8203125,89283.6640625,88935.765625,88935.765625,66043904
2025-12-18 14:05:00+00:00,88948.6015625,89114.8359375,88948.6015625,89060.546875,277610496
2025-12-18 14:10:00+00:00,88334.53125,88839.578125,88302.390625,88839.578125,0
2025-12-18 14:15:00+00:00,88626.4453125,88626.4453125,88145.25,88145.25,1717997568
2025-12-18 14:20:00+00:00,88482.2421875,88604.3828125,88477.7265625,88604.3828125,212480000
2025-12-18 14:25:00+00:00,88475.7265625,88521.453125,88456.984375,88521.453125,200589312
2025-12-18 14:30:00+00:00,88404.0859375,88819.3828125,88404.0859375,88477.046875,380547072
2025-12-18 14:35:00+00:00,88162.4921875,88371.8984375,88081.7265625,88371.8984375,133853184
2025-12-18 14:40:00+00:00,88006.4375,88156.59375,88006.4375,88156.59375,298876928
2025-12-18 14:45:00+00:00,88065.0,88116.8359375,87784.625,87784.625,478842880
2025-12-18 14:50:00+00:00,88190.3828125,88190.3828125,87897.78125,87897.78125,0
2025-12-18 14:55:00+00:00,88299.4140625,88360.9453125,88299.4140625,88360.9453125,980000768
2025-12-18 15:00:00+00:00,88318.2734375,88369.046875,88318.2734375,88369.046875,0
2025-12-18 15:05:00+00:00,88509.0546875,88561.6171875,88215.8125,88215.8125,0
2025-12-18 15:10:00+00:00,88033.359375,88251.3046875,88033.359375,88251.3046875,0
2025-12-18 15:15:00+00:00,88144.3359375,88181.859375,88058.5390625,88058.5390625,0
2025-12-18 15:20:00+00:00,88215.9453125,88215.9453125,88165.375,88173.7109375,0
2025-12-18 15:25:00+00:00,88531.578125,88531.578125,88269.9609375,88269.9609375,137613312
2025-12-18 15:30:00+00:00,88363.2890625,88397.890625,88358.0703125,88358.0703125,115204096
2025-12-18 15:35:00+00:00,89131.0390625,89131.0390625,88600.25,88600.25,0
2025-12-18 15:40:00+00:00,89194.7421875,89279.9609375,89194.7421875,89279.9609375,118857728
2025-12-18 15:45:00+00:00,88751.8515625,89037.1484375,88751.8515625,89037.1484375,0
2025-12-18 15:50:00+00:00,88699.34375,88714.953125,88651.078125,88708.4453125,71782400
2025-12-18 15:55:00+00:00,88502.203125,88688.296875,88489.703125,88688.296875,0
2025-12-18 16:00:00+00:00,88344.7109375,88447.6328125,88280.5078125,88447.6328125,0
2025-12-18 16:05:00+00:00,88466.8203125,88466.8203125,88417.3828125,88417.3828125,0
2025-12-18 16:10:00+00:00,88325.1640625,88420.2265625,88325.1640625,88420.2265625,0
2025-12-18 16:15:00+00:00,88295.765625,88318.9609375,88153.8671875,88220.65625,0
2025-12-18 16:20:00+00:00,88016.1796875,88157.8203125,88016.1796875,88067.671875,0
2025-12-18 16:25:00+00:00,87913.5,88096.8828125,87913.5,88096.8828125,116695040
2025-12-18 16:30:00+00:00,88146.4609375,88148.375,88046.0546875,88046.0546875,0
2025-12-18 16:35:00+00:00,88171.65625,88171.65625,88060.1953125,88060.1953125,491765760
2025-12-18 16:40:00+00:00,88249.1640625,88340.0078125,88249.1640625,88269.8515625,0
2025-12-18 16:45:00+00:00,88095.71875,88245.1796875,88095.71875,88191.4296875,0
2025-12-18 16:50:00+00:00,88082.3515625,88089.3046875,88024.953125,88024.953125,151748608
2025-12-18 16:55:00+00:00,87928.2421875,88067.734375,87900.78125,88067.734375,69754880
2025-12-18 17:00:00+00:00,87642.2578125,87900.3125,87642.2578125,87900.3125,0
2025-12-18 17:05:00+00:00,87053.984375,87529.796875,87053.984375,87529.796875,206209024
2025-12-18 17:10:00+00:00,86386.2734375,86678.140625,86386.2734375,86678.140625,210571264
2025-12-18 17:15:00+00:00,85902.65625,86319.015625,85902.65625,86319.015625,0
2025-12-18 17:20:00+00:00,85729.734375,86146.125,85729.734375,86146.125,1021214720
2025-12-18 17:25:00+00:00,85923.578125,85923.578125,85479.0234375,85570.0390625,911052800
2025-12-18 17:30:00+00:00,86070.875,86070.875,85650.828125,85650.828125,440758272
2025-12-18 17:35:00+00:00,86157.453125,86169.25,86039.0,86169.25,264028160
2025-12-18 17:40:00+00:00,86329.171875,86370.9609375,86082.21875,86082.21875,0
2025-12-18 17:45:00+00:00,86515.421875,86515.421875,86334.75,86334.75,1077583872
2025-12-18 17:50:00+00:00,86172.4921875,86388.1171875,86172.4921875,86388.1171875,244248576
2025-12-18 17:55:00+00:00,86302.8359375,86302.8359375,86249.25,86293.9609375,329748480
2025-12-18 18:00:00+00:00,86331.78125,86420.046875,86331.78125,86420.046875,0
2025-12-18 18:05:00+00:00,86485.859375,86485.859375,86379.109375,86379.109375,97497088
2025-12-18 18:10:00+00:00,86738.25,86738.25,86391.6328125,86391.6328125,226357248
2025-12-18 18:15:00+00:00,86472.5546875,86687.3828125,86472.5546875,86687.3828125,110833664
2025-12-18 18:20:00+00:00,86364.0,86586.7734375,86364.0,86478.0703125,0
2025-12-18 18:25:00+00:00,86262.1640625,86405.9375,86262.1640625,86405.9375,383557632
2025-12-18 18:30:00+00:00,86373.109375,86469.9765625,86373.109375,86469.9765625,0
2025-12-18 18:35:00+00:00,86531.0625,86531.0625,86318.6484375,86318.6484375,563941376
2025-12-18 18:40:00+00:00,86522.4453125,86570.3203125,86522.4453125,86569.125,53395456
2025-12-18 18:45:00+00:00,86245.984375,86488.5859375,86245.984375,86488.5859375,0
2025-12-18 18:50:00+00:00,85957.3515625,86164.390625,85957.3515625,86164.390625,0
2025-12-18 18:55:00+00:00,85972.5546875,85972.5546875,85824.640625,85824.640625,578764800
2025-12-18 19:00:00+00:00,85635.921875,85890.25,85593.7734375,85890.25,85168128
2025-12-18 19:05:00+00:00,85729.8125,85729.8125,85550.7421875,85550.7421875,134856704
2025-12-18 19:10:00+00:00,85605.71875,85825.7890625,85584.09375,85825.7890625,196001792
2025-12-18 19:15:00+00:00,85360.3359375,85619.1796875,85251.96875,85602.9609375,713981952
2025-12-18 19:20:00+00:00,85540.8046875,85555.359375,85448.390625,85448.390625,13590528
2025-12-18 19:25:00+00:00,85640.5,85640.5,85547.703125,85547.703125,782766080
2025-12-18 19:30:00+00:00,85565.6640625,85738.6640625,85565.6640625,85738.6640625,122118144
2025-12-18 19:35:00+00:00,85154.65625,85455.3515625,85154.65625,85415.4375,0
2025-12-18 19:40:00+00:00,84817.015625,85237.171875,84817.015625,85237.171875,0
2025-12-18 19:45:00+00:00,84551.8359375,84711.6171875,84485.53125,84711.6171875,2008018944
2025-12-18 19:50:00+00:00,84504.5390625,84646.7109375,84504.5390625,84646.7109375,299384832
2025-12-18 19:55:00+00:00,84542.4453125,84724.6171875,84525.6875,84724.6171875,0
2025-12-18 20:00:00+00:00,84973.796875,84986.4375,84460.9765625,84460.9765625,91160576
2025-12-18 20:05:00+00:00,84861.328125,84980.875,84861.328125,84978.2109375,1499205632
2025-12-18 20:10:00+00:00,85154.109375,85154.109375,84942.4375,84942.4375,201777152
2025-12-18 20:15:00+00:00,85003.453125,85120.9921875,84959.2578125,85120.9921875,407199744
2025-12-18 20:20:00+00:00,85001.6015625,85067.484375,85001.6015625,85067.484375,44806144
2025-12-18 20:25:00+00:00,84888.7734375,85075.1953125,84888.7734375,85068.8046875,308637696
2025-12-18 20:30:00+00:00,84841.484375,84849.3125,84706.7265625,84849.3125,0
2025-12-18 20:35:00+00:00,85045.0546875,85045.0546875,84893.3515625,84893.3515625,0
2025-12-18 20:40:00+00:00,84997.0234375,85025.4140625,84971.625,84982.9296875,315281408
2025-12-18 20:45:00+00:00,85027.7109375,85027.7109375,84977.21875,84977.21875,225411072
2025-12-18 20:50:00+00:00,84977.859375,84996.3359375,84977.859375,84996.3359375,333475840
2025-12-18 20:55:00+00:00,84765.296875,84905.859375,84730.5703125,84905.859375,0
2025-12-18 21:00:00+00:00,85132.34375,85185.171875,85132.34375,85134.09375,178327552
2025-12-18 21:05:00+00:00,85023.7265625,85085.21875,84994.25,85085.21875,0
2025-12-18 21:10:00+00:00,85093.40625,85093.40625,85054.609375,85054.609375,1820639232
2025-12-18 21:15:00+00:00,85195.9453125,85195.9453125,85101.0703125,85105.6640625,101838848
2025-12-18 21:20:00+00:00,85178.046875,85252.7265625,85178.046875,85224.421875,71761920
2025-12-18 21:25:00+00:00,85250.796875,85250.796875,85176.4921875,85176.4921875,0
2025-12-18 21:30:00+00:00,85647.1875,85647.1875,85416.171875,85416.171875,55398400
2025-12-18 21:35:00+00:00,85454.2109375,85666.7109375,85454.2109375,85632.1640625,315867136
